"longitude","latitude","ind_land","trendMax"
-62.5,-46.6492156982422,0,-0.248037474278787
-61.25,-46.6492156982422,0,-0.14112881469054
-60,-46.6492156982422,0,0.125875414354882
-58.75,-46.6492156982422,0,0.393250283523527
-57.5,-46.6492156982422,0,0.731120097607175
-56.25,-46.6492156982422,0,1.15725392332709
-55,-46.6492156982422,0,1.47775496619518
-53.75,-46.6492156982422,0,1.82160129577552
-52.5,-46.6492156982422,0,2.1102640356662
-51.25,-46.6492156982422,0,2.20479837010388
-50,-46.6492156982422,0,2.11644309776807
-48.75,-46.6492156982422,0,1.95762302262207
-47.5,-46.6492156982422,0,1.66493775443139
-46.25,-46.6492156982422,0,1.50154525746409
-45,-46.6492156982422,0,1.46705601366912
-43.75,-46.6492156982422,0,1.53900327267455
-42.5,-46.6492156982422,0,1.6000139884402
-41.25,-46.6492156982422,0,1.56350143408272
-40,-46.6492156982422,0,1.59669449780792
-38.75,-46.6492156982422,0,1.65681603884311
-37.5,-46.6492156982422,0,1.63527152564921
-36.25,-46.6492156982422,0,1.57837807548204
-35,-46.6492156982422,0,1.51669126568401
-33.75,-46.6492156982422,0,1.47619824986369
-32.5,-46.6492156982422,0,1.38304454206353
-31.25,-46.6492156982422,0,1.45551440329558
-30,-46.6492156982422,0,1.40268047243235
-28.75,-46.6492156982422,0,1.25940941275848
-27.5,-46.6492156982422,0,1.2235832083981
-26.25,-46.6492156982422,0,1.15941834900627
-25,-46.6492156982422,0,1.07673087025539
-23.75,-46.6492156982422,0,1.0053207456562
-22.5,-46.6492156982422,0,0.981621263129691
-21.25,-46.6492156982422,0,1.03981503051834
-20,-46.6492156982422,0,1.08853475518972
-18.75,-46.6492156982422,0,1.08457355408011
-17.5,-46.6492156982422,0,1.01144421695432
-16.25,-46.6492156982422,0,0.836689641139345
-15,-46.6492156982422,0,0.627413906358921
-13.75,-46.6492156982422,0,0.50068947198205
-12.5,-46.6492156982422,0,0.438784853313137
-11.25,-46.6492156982422,0,0.367408243119694
-10,-46.6492156982422,0,0.328345534523933
-8.75,-46.6492156982422,0,0.292602490390248
-7.5,-46.6492156982422,0,0.25731919158912
-6.25,-46.6492156982422,0,0.224658116905218
-5,-46.6492156982422,0,0.203499575632459
-3.75,-46.6492156982422,0,0.152473058589755
-2.5,-46.6492156982422,0,0.0650489235227893
-1.25,-46.6492156982422,0,0.0164786230377958
0,-45.7068061828613,0,0.150772828288818
1.25,-45.7068061828613,0,0.249908996568004
2.5,-45.7068061828613,0,0.368248050156942
3.75,-45.7068061828613,0,0.439587808410141
5,-45.7068061828613,0,0.422227659158062
6.25,-45.7068061828613,0,0.353988991643974
7.5,-45.7068061828613,0,0.299962483334405
8.75,-45.7068061828613,0,0.318866694101265
10,-45.7068061828613,0,0.391023487674114
11.25,-45.7068061828613,0,0.454940674217346
12.5,-45.7068061828613,0,0.413572459591348
13.75,-45.7068061828613,0,0.355513410379199
15,-45.7068061828613,0,0.338944395790662
16.25,-45.7068061828613,0,0.468172641353452
17.5,-45.7068061828613,0,0.675365268083864
18.75,-45.7068061828613,0,0.840918609834585
20,-45.7068061828613,0,0.876801934701729
21.25,-45.7068061828613,0,0.832647400528213
22.5,-45.7068061828613,0,0.746652112514523
23.75,-45.7068061828613,0,0.697377905212062
25,-45.7068061828613,0,0.72857731375656
26.25,-45.7068061828613,0,0.760987030397708
27.5,-45.7068061828613,0,0.80244247287014
28.75,-45.7068061828613,0,0.939327682387214
30,-45.7068061828613,0,1.03502601663485
31.25,-45.7068061828613,0,1.07143535079479
32.5,-45.7068061828613,0,1.17961953946028
33.75,-45.7068061828613,0,1.19872803513118
35,-45.7068061828613,0,1.15067588682717
36.25,-45.7068061828613,0,1.1525262714003
37.5,-45.7068061828613,0,1.13433963048152
38.75,-45.7068061828613,0,1.14606334506351
40,-45.7068061828613,0,1.2240587374864
41.25,-45.7068061828613,0,1.2969143968098
42.5,-45.7068061828613,0,1.41725336345553
43.75,-45.7068061828613,0,1.52199919659982
45,-45.7068061828613,0,1.61294217043391
46.25,-45.7068061828613,0,1.65576506323746
47.5,-45.7068061828613,0,1.69739725595726
48.75,-45.7068061828613,0,1.82971153858986
50,-45.7068061828613,0,1.91917056129077
51.25,-45.7068061828613,0,1.94996355551741
52.5,-45.7068061828613,0,1.95020065950776
53.75,-45.7068061828613,0,2.0280845226635
55,-45.7068061828613,0,2.17986785895619
56.25,-45.7068061828613,0,2.27194948820038
57.5,-45.7068061828613,0,2.31539771670375
58.75,-45.7068061828613,0,2.30357137294584
60,-45.7068061828613,0,2.32584065254568
61.25,-45.7068061828613,0,2.31158124637298
62.5,-45.7068061828613,0,2.1878839207281
63.75,-45.7068061828613,0,1.96282029342034
65,-45.7068061828613,0,1.7759150072447
66.25,-45.7068061828613,0,1.69567494925832
67.5,-45.7068061828613,0,1.71862891008812
68.75,-45.7068061828613,0,1.82412610561379
70,-45.7068061828613,0,1.87370003043828
71.25,-45.7068061828613,0,1.91177444649209
72.5,-45.7068061828613,0,1.97222525613347
73.75,-45.7068061828613,0,2.01185510217736
75,-45.7068061828613,0,2.04368732110809
76.25,-45.7068061828613,0,2.03529547384751
77.5,-45.7068061828613,0,1.8942749204219
78.75,-45.7068061828613,0,1.62894352608489
80,-45.7068061828613,0,1.42668008967289
81.25,-45.7068061828613,0,1.33604542055832
82.5,-45.7068061828613,0,1.42419498258461
83.75,-45.7068061828613,0,1.46822088262878
85,-45.7068061828613,0,1.36955836607468
86.25,-45.7068061828613,0,1.29754404349159
87.5,-45.7068061828613,0,1.22105638213301
88.75,-45.7068061828613,0,1.07542606822235
90,-45.7068061828613,0,0.935198283461638
91.25,-45.7068061828613,0,0.809436762460545
92.5,-45.7068061828613,0,0.769789811553861
93.75,-45.7068061828613,0,0.827937270655628
95,-45.7068061828613,0,0.920749333160589
96.25,-45.7068061828613,0,1.01596528942209
97.5,-45.7068061828613,0,1.10278519173903
98.75,-45.7068061828613,0,1.145831873162
100,-45.7068061828613,0,1.08665401991535
101.25,-45.7068061828613,0,0.981899078083848
102.5,-45.7068061828613,0,0.891047399715801
103.75,-45.7068061828613,0,0.806642690099232
105,-45.7068061828613,0,0.726346763181369
106.25,-45.7068061828613,0,0.667562217477687
107.5,-45.7068061828613,0,0.629632914628536
108.75,-45.7068061828613,0,0.56369273041683
110,-45.7068061828613,0,0.500862780397201
111.25,-45.7068061828613,0,0.449557683548786
112.5,-45.7068061828613,0,0.442839713975353
113.75,-45.7068061828613,0,0.426596108969035
115,-45.7068061828613,0,0.397419663327301
116.25,-45.7068061828613,0,0.301392651494862
117.5,-45.7068061828613,0,0.211057004583142
118.75,-45.7068061828613,0,0.214122355893938
120,-45.7068061828613,0,0.240294812181174
121.25,-45.7068061828613,0,0.24230602418236
122.5,-45.7068061828613,0,0.231404316455139
123.75,-45.7068061828613,0,0.267407583956797
125,-45.7068061828613,0,0.329635839142702
126.25,-45.7068061828613,0,0.305300730185658
127.5,-45.7068061828613,0,0.28245416147119
128.75,-45.7068061828613,0,0.352267136902901
130,-45.7068061828613,0,0.355947046460249
131.25,-45.7068061828613,0,0.337737807653989
132.5,-45.7068061828613,0,0.348291786038964
133.75,-45.7068061828613,0,0.331963943060842
135,-45.7068061828613,0,0.293823923600763
136.25,-45.7068061828613,0,0.308448303041789
137.5,-45.7068061828613,0,0.38053834593137
138.75,-45.7068061828613,0,0.504988076937251
140,-45.7068061828613,0,0.594736178770176
141.25,-45.7068061828613,0,0.660972812502043
142.5,-45.7068061828613,0,0.80832703234693
143.75,-45.7068061828613,0,0.879996093972619
145,-45.7068061828613,0,0.940441723482645
146.25,-45.7068061828613,0,1.07530932405815
147.5,-45.7068061828613,0,1.15763454128694
148.75,-45.7068061828613,0,1.18177193611019
150,-45.7068061828613,0,1.15995597013657
151.25,-45.7068061828613,0,1.09221393466124
152.5,-45.7068061828613,0,1.07792257855219
153.75,-45.7068061828613,0,1.0543088289348
155,-45.7068061828613,0,0.985938224523042
156.25,-45.7068061828613,0,0.87102827870464
157.5,-45.7068061828613,0,0.802254006487129
158.75,-45.7068061828613,0,0.754465419085279
160,-45.7068061828613,0,0.68057446361381
161.25,-45.7068061828613,0,0.549175916920748
162.5,-45.7068061828613,0,0.496117015394391
163.75,-45.7068061828613,0,0.618933440612739
165,-45.7068061828613,0,0.942730819969746
166.25,-45.7068061828613,1,1.13705916457962
167.5,-45.7068061828613,1,2.04354863960987
168.75,-45.7068061828613,1,2.46845953718175
170,-45.7068061828613,1,1.94700333653282
171.25,-45.7068061828613,1,0.520392883119818
172.5,-45.7068061828613,0,0.215681088652567
173.75,-45.7068061828613,0,0.152101375486921
175,-45.7068061828613,0,0.179009097506291
176.25,-45.7068061828613,0,0.178138418277999
177.5,-45.7068061828613,0,0.0563729338994201
178.75,-45.7068061828613,0,-0.0637894563289949
180,-45.7068061828613,0,-0.0520078216225369
-178.75,-45.7068061828613,0,0.00613376202856987
-177.5,-45.7068061828613,0,0.129660282408765
-176.25,-45.7068061828613,0,0.242741989584041
-175,-45.7068061828613,0,0.308757407379054
-173.75,-45.7068061828613,0,0.330829841994495
-172.5,-45.7068061828613,0,0.316623314878904
-171.25,-45.7068061828613,0,0.320459949478594
-170,-45.7068061828613,0,0.394795248953235
-168.75,-45.7068061828613,0,0.508060624806477
-167.5,-45.7068061828613,0,0.552353110392843
-166.25,-45.7068061828613,0,0.522892730984112
-165,-45.7068061828613,0,0.474172797716874
-163.75,-45.7068061828613,0,0.464526072371892
-162.5,-45.7068061828613,0,0.496908150058144
-161.25,-45.7068061828613,0,0.519970685046562
-160,-45.7068061828613,0,0.535059885653551
-158.75,-45.7068061828613,0,0.549034871335883
-157.5,-45.7068061828613,0,0.532710783083506
-156.25,-45.7068061828613,0,0.523827935873167
-155,-45.7068061828613,0,0.512813308239459
-153.75,-45.7068061828613,0,0.476413917150318
-152.5,-45.7068061828613,0,0.46815383295772
-151.25,-45.7068061828613,0,0.50526943802145
-150,-45.7068061828613,0,0.508126784468308
-148.75,-45.7068061828613,0,0.492213803941235
-147.5,-45.7068061828613,0,0.512091566473991
-146.25,-45.7068061828613,0,0.538176760148824
-145,-45.7068061828613,0,0.601221911590778
-143.75,-45.7068061828613,0,0.700355854847113
-142.5,-45.7068061828613,0,0.760660577836022
-141.25,-45.7068061828613,0,0.768300297863811
-140,-45.7068061828613,0,0.803664358038879
-138.75,-45.7068061828613,0,0.852371393126759
-137.5,-45.7068061828613,0,0.863623437644566
-136.25,-45.7068061828613,0,0.837803925596439
-135,-45.7068061828613,0,0.802010783684098
-133.75,-45.7068061828613,0,0.762495387249477
-132.5,-45.7068061828613,0,0.727950935076853
-131.25,-45.7068061828613,0,0.694315891435322
-130,-45.7068061828613,0,0.677869705057652
-128.75,-45.7068061828613,0,0.67381035958351
-127.5,-45.7068061828613,0,0.692758479784281
-126.25,-45.7068061828613,0,0.683312388915545
-125,-45.7068061828613,0,0.670994593250226
-123.75,-45.7068061828613,0,0.638080352692713
-122.5,-45.7068061828613,0,0.618690148277734
-121.25,-45.7068061828613,0,0.629686280409308
-120,-45.7068061828613,0,0.643938941981385
-118.75,-45.7068061828613,0,0.652044456622652
-117.5,-45.7068061828613,0,0.613250941017676
-116.25,-45.7068061828613,0,0.554519100541164
-115,-45.7068061828613,0,0.510701553021571
-113.75,-45.7068061828613,0,0.458442199526303
-112.5,-45.7068061828613,0,0.425375718738067
-111.25,-45.7068061828613,0,0.438103822511362
-110,-45.7068061828613,0,0.468730079092822
-108.75,-45.7068061828613,0,0.495619062248574
-107.5,-45.7068061828613,0,0.47450262257864
-106.25,-45.7068061828613,0,0.474674331758929
-105,-45.7068061828613,0,0.466021287682892
-103.75,-45.7068061828613,0,0.414253107967446
-102.5,-45.7068061828613,0,0.353401655160969
-101.25,-45.7068061828613,0,0.314542397086006
-100,-45.7068061828613,0,0.291979796904411
-98.75,-45.7068061828613,0,0.295189948526363
-97.5,-45.7068061828613,0,0.272698688137678
-96.25,-45.7068061828613,0,0.247781944318243
-95,-45.7068061828613,0,0.228918514047463
-93.75,-45.7068061828613,0,0.193258282480279
-92.5,-45.7068061828613,0,0.141826880822674
-91.25,-45.7068061828613,0,0.0958346864254582
-90,-45.7068061828613,0,0.0656996383890331
-88.75,-45.7068061828613,0,0.0185460516300437
-87.5,-45.7068061828613,0,0.00863159346559986
-86.25,-45.7068061828613,0,-0.00993476149745972
-85,-45.7068061828613,0,-0.0422377813429649
-83.75,-45.7068061828613,0,-0.063087739768536
-82.5,-45.7068061828613,0,-0.0640966137712028
-81.25,-45.7068061828613,0,-0.0476863406520327
-80,-45.7068061828613,0,-0.113520314791758
-78.75,-45.7068061828613,0,-0.205623429412095
-77.5,-45.7068061828613,0,-0.206602057011312
-76.25,-45.7068061828613,0,-0.189463297526062
-75,-45.7068061828613,1,0.0552634123815083
-73.75,-45.7068061828613,1,1.03805274294129
-72.5,-45.7068061828613,1,1.948238710902
-71.25,-45.7068061828613,1,2.81077967496189
-70,-45.7068061828613,1,2.72517265342406
-68.75,-45.7068061828613,1,2.35895629243136
-67.5,-45.7068061828613,1,1.45792921357004
-66.25,-45.7068061828613,1,0.309850797481506
-65,-45.7068061828613,0,0.148561259939115
-63.75,-45.7068061828613,0,-0.207975000367206
-62.5,-45.7068061828613,0,-0.32030047792397
-61.25,-45.7068061828613,0,-0.219783822070772
-60,-45.7068061828613,0,0.0616986649973913
-58.75,-45.7068061828613,0,0.401137154909881
-57.5,-45.7068061828613,0,0.876706467317789
-56.25,-45.7068061828613,0,1.41546295019987
-55,-45.7068061828613,0,1.76177203234249
-53.75,-45.7068061828613,0,2.0753864210975
-52.5,-45.7068061828613,0,2.26346387708861
-51.25,-45.7068061828613,0,2.25136514186972
-50,-45.7068061828613,0,2.12284535746761
-48.75,-45.7068061828613,0,1.93170032514266
-47.5,-45.7068061828613,0,1.65681190169137
-46.25,-45.7068061828613,0,1.49207215342813
-45,-45.7068061828613,0,1.4496302610107
-43.75,-45.7068061828613,0,1.48907796808028
-42.5,-45.7068061828613,0,1.51242464543132
-41.25,-45.7068061828613,0,1.44073701877221
-40,-45.7068061828613,0,1.49611919174468
-38.75,-45.7068061828613,0,1.64333340898399
-37.5,-45.7068061828613,0,1.68202745911733
-36.25,-45.7068061828613,0,1.65604298248949
-35,-45.7068061828613,0,1.58975788498014
-33.75,-45.7068061828613,0,1.57906091411489
-32.5,-45.7068061828613,0,1.51439191323271
-31.25,-45.7068061828613,0,1.56233771240058
-30,-45.7068061828613,0,1.509449720437
-28.75,-45.7068061828613,0,1.36462229209164
-27.5,-45.7068061828613,0,1.37079985925627
-26.25,-45.7068061828613,0,1.34664216110017
-25,-45.7068061828613,0,1.32097916549834
-23.75,-45.7068061828613,0,1.26223199322427
-22.5,-45.7068061828613,0,1.22281435872815
-21.25,-45.7068061828613,0,1.24239855731745
-20,-45.7068061828613,0,1.2647779755451
-18.75,-45.7068061828613,0,1.22742321529809
-17.5,-45.7068061828613,0,1.08949015911335
-16.25,-45.7068061828613,0,0.876990470616846
-15,-45.7068061828613,0,0.677075337157737
-13.75,-45.7068061828613,0,0.570487532807987
-12.5,-45.7068061828613,0,0.526398880168335
-11.25,-45.7068061828613,0,0.51035754363931
-10,-45.7068061828613,0,0.491441234311247
-8.75,-45.7068061828613,0,0.456457201074952
-7.5,-45.7068061828613,0,0.380659122949334
-6.25,-45.7068061828613,0,0.333355555748307
-5,-45.7068061828613,0,0.313839568014011
-3.75,-45.7068061828613,0,0.245551219913145
-2.5,-45.7068061828613,0,0.15021000182224
-1.25,-45.7068061828613,0,0.117324721326726
0,-44.7643966674805,0,0.351668223348236
1.25,-44.7643966674805,0,0.436113713460691
2.5,-44.7643966674805,0,0.552809796319214
3.75,-44.7643966674805,0,0.628552839896666
5,-44.7643966674805,0,0.618545938988545
6.25,-44.7643966674805,0,0.500035732475184
7.5,-44.7643966674805,0,0.366703189025104
8.75,-44.7643966674805,0,0.349173625147076
10,-44.7643966674805,0,0.412911453994377
11.25,-44.7643966674805,0,0.498597811501005
12.5,-44.7643966674805,0,0.537555457302214
13.75,-44.7643966674805,0,0.559770362907823
15,-44.7643966674805,0,0.609520203596307
16.25,-44.7643966674805,0,0.778388203507645
17.5,-44.7643966674805,0,0.993462347663569
18.75,-44.7643966674805,0,1.07607184631959
20,-44.7643966674805,0,1.10523612386789
21.25,-44.7643966674805,0,1.09803003992129
22.5,-44.7643966674805,0,1.04580781649378
23.75,-44.7643966674805,0,1.06990957618646
25,-44.7643966674805,0,1.13923509779866
26.25,-44.7643966674805,0,1.1489967594768
27.5,-44.7643966674805,0,1.13494490621083
28.75,-44.7643966674805,0,1.23952768690403
30,-44.7643966674805,0,1.3143751935769
31.25,-44.7643966674805,0,1.32292136702745
32.5,-44.7643966674805,0,1.43730519925531
33.75,-44.7643966674805,0,1.40321489509236
35,-44.7643966674805,0,1.31712692097341
36.25,-44.7643966674805,0,1.33536421592647
37.5,-44.7643966674805,0,1.41772538117985
38.75,-44.7643966674805,0,1.51259823197469
40,-44.7643966674805,0,1.56375877187426
41.25,-44.7643966674805,0,1.57750597084878
42.5,-44.7643966674805,0,1.66214013594002
43.75,-44.7643966674805,0,1.70311886728099
45,-44.7643966674805,0,1.70812172671325
46.25,-44.7643966674805,0,1.78828032800617
47.5,-44.7643966674805,0,1.91405857144422
48.75,-44.7643966674805,0,2.15584922472437
50,-44.7643966674805,0,2.2862369157534
51.25,-44.7643966674805,0,2.3327634285131
52.5,-44.7643966674805,0,2.26925230862782
53.75,-44.7643966674805,0,2.28351772931534
55,-44.7643966674805,0,2.43537744646811
56.25,-44.7643966674805,0,2.4816608754887
57.5,-44.7643966674805,0,2.51306324783004
58.75,-44.7643966674805,0,2.56915788005167
60,-44.7643966674805,0,2.61345248636274
61.25,-44.7643966674805,0,2.57810400134721
62.5,-44.7643966674805,0,2.40377325760691
63.75,-44.7643966674805,0,2.14851641877693
65,-44.7643966674805,0,1.96824156143407
66.25,-44.7643966674805,0,2.00377847806654
67.5,-44.7643966674805,0,2.14496563007293
68.75,-44.7643966674805,0,2.21039263363907
70,-44.7643966674805,0,2.22862593050435
71.25,-44.7643966674805,0,2.21061162455351
72.5,-44.7643966674805,0,2.07412632811603
73.75,-44.7643966674805,0,1.95610938134128
75,-44.7643966674805,0,1.91865153996062
76.25,-44.7643966674805,0,1.91877176072265
77.5,-44.7643966674805,0,1.8383291561312
78.75,-44.7643966674805,0,1.6354506399832
80,-44.7643966674805,0,1.48998348282133
81.25,-44.7643966674805,0,1.45482308176338
82.5,-44.7643966674805,0,1.52887688108984
83.75,-44.7643966674805,0,1.53055114120298
85,-44.7643966674805,0,1.38438508352521
86.25,-44.7643966674805,0,1.29826689776853
87.5,-44.7643966674805,0,1.22045607793897
88.75,-44.7643966674805,0,1.07934801853929
90,-44.7643966674805,0,0.928514071655903
91.25,-44.7643966674805,0,0.79592054866409
92.5,-44.7643966674805,0,0.796746345010731
93.75,-44.7643966674805,0,0.845957973547021
95,-44.7643966674805,0,0.899594998571546
96.25,-44.7643966674805,0,0.961280869687997
97.5,-44.7643966674805,0,0.99499646610764
98.75,-44.7643966674805,0,1.00048942157416
100,-44.7643966674805,0,0.932750723632971
101.25,-44.7643966674805,0,0.844953375760077
102.5,-44.7643966674805,0,0.765771420405433
103.75,-44.7643966674805,0,0.682039467287342
105,-44.7643966674805,0,0.613076693921063
106.25,-44.7643966674805,0,0.568775516839444
107.5,-44.7643966674805,0,0.543632411717755
108.75,-44.7643966674805,0,0.465760299463651
110,-44.7643966674805,0,0.384832848500737
111.25,-44.7643966674805,0,0.309781056923557
112.5,-44.7643966674805,0,0.261476333767489
113.75,-44.7643966674805,0,0.238945231564821
115,-44.7643966674805,0,0.244007401760646
116.25,-44.7643966674805,0,0.217815893715918
117.5,-44.7643966674805,0,0.199363119212633
118.75,-44.7643966674805,0,0.232996876513017
120,-44.7643966674805,0,0.270401699772824
121.25,-44.7643966674805,0,0.287688736167042
122.5,-44.7643966674805,0,0.267402403825526
123.75,-44.7643966674805,0,0.302686884669953
125,-44.7643966674805,0,0.370779847957531
126.25,-44.7643966674805,0,0.35737707555661
127.5,-44.7643966674805,0,0.352054994886774
128.75,-44.7643966674805,0,0.421557336278156
130,-44.7643966674805,0,0.409326351267334
131.25,-44.7643966674805,0,0.355832735914589
132.5,-44.7643966674805,0,0.345245903677303
133.75,-44.7643966674805,0,0.327057385395826
135,-44.7643966674805,0,0.302699017997151
136.25,-44.7643966674805,0,0.334772130410401
137.5,-44.7643966674805,0,0.425093001780379
138.75,-44.7643966674805,0,0.534080667032796
140,-44.7643966674805,0,0.619936056738938
141.25,-44.7643966674805,0,0.73659998106501
142.5,-44.7643966674805,0,0.944762822027701
143.75,-44.7643966674805,0,1.06159094608179
145,-44.7643966674805,0,1.12217904658214
146.25,-44.7643966674805,0,1.23968993973745
147.5,-44.7643966674805,0,1.37426342011366
148.75,-44.7643966674805,0,1.4445705939652
150,-44.7643966674805,0,1.39285233819862
151.25,-44.7643966674805,0,1.33071450932914
152.5,-44.7643966674805,0,1.28700963835368
153.75,-44.7643966674805,0,1.23612858217552
155,-44.7643966674805,0,1.19089286075836
156.25,-44.7643966674805,0,1.10342133965942
157.5,-44.7643966674805,0,1.04791637324176
158.75,-44.7643966674805,0,1.0349675402549
160,-44.7643966674805,0,0.945426435072841
161.25,-44.7643966674805,0,0.81383312935431
162.5,-44.7643966674805,0,0.738448140615102
163.75,-44.7643966674805,0,0.770804491475379
165,-44.7643966674805,0,1.01025035316656
166.25,-44.7643966674805,0,1.12090956678562
167.5,-44.7643966674805,1,1.62480182000179
168.75,-44.7643966674805,1,2.31781728991778
170,-44.7643966674805,1,2.29158847797537
171.25,-44.7643966674805,1,1.21464337974497
172.5,-44.7643966674805,0,0.430031126956219
173.75,-44.7643966674805,0,0.470832656091992
175,-44.7643966674805,0,0.510717927798433
176.25,-44.7643966674805,0,0.419276687924437
177.5,-44.7643966674805,0,0.25752212062018
178.75,-44.7643966674805,0,0.137375236019127
180,-44.7643966674805,0,-0.0144849330915236
-178.75,-44.7643966674805,0,-0.158202353195184
-177.5,-44.7643966674805,0,-0.0901676924579016
-176.25,-44.7643966674805,0,0.0665212975842791
-175,-44.7643966674805,0,0.203685816992668
-173.75,-44.7643966674805,0,0.268225036468229
-172.5,-44.7643966674805,0,0.306567845895341
-171.25,-44.7643966674805,0,0.366665954659373
-170,-44.7643966674805,0,0.444850230656808
-168.75,-44.7643966674805,0,0.51904302437542
-167.5,-44.7643966674805,0,0.551274078640313
-166.25,-44.7643966674805,0,0.543007215081501
-165,-44.7643966674805,0,0.530053723453177
-163.75,-44.7643966674805,0,0.557039947057834
-162.5,-44.7643966674805,0,0.611072539414057
-161.25,-44.7643966674805,0,0.599324140985324
-160,-44.7643966674805,0,0.597495311320643
-158.75,-44.7643966674805,0,0.582910947523602
-157.5,-44.7643966674805,0,0.562102499679463
-156.25,-44.7643966674805,0,0.576960541278902
-155,-44.7643966674805,0,0.615063569735194
-153.75,-44.7643966674805,0,0.589475633886918
-152.5,-44.7643966674805,0,0.569350163739557
-151.25,-44.7643966674805,0,0.564545366100902
-150,-44.7643966674805,0,0.540274052718856
-148.75,-44.7643966674805,0,0.536925115300678
-147.5,-44.7643966674805,0,0.52872945247084
-146.25,-44.7643966674805,0,0.559913112025848
-145,-44.7643966674805,0,0.63738322524156
-143.75,-44.7643966674805,0,0.701780738578401
-142.5,-44.7643966674805,0,0.743164493598183
-141.25,-44.7643966674805,0,0.777626098438115
-140,-44.7643966674805,0,0.833372062636177
-138.75,-44.7643966674805,0,0.895925762170353
-137.5,-44.7643966674805,0,0.930762074753781
-136.25,-44.7643966674805,0,0.93236836737386
-135,-44.7643966674805,0,0.884473674197792
-133.75,-44.7643966674805,0,0.837137148846787
-132.5,-44.7643966674805,0,0.80608507852992
-131.25,-44.7643966674805,0,0.771202770553884
-130,-44.7643966674805,0,0.758154437329661
-128.75,-44.7643966674805,0,0.765604404632871
-127.5,-44.7643966674805,0,0.807366170163851
-126.25,-44.7643966674805,0,0.836137661658924
-125,-44.7643966674805,0,0.837197085398144
-123.75,-44.7643966674805,0,0.803044480597386
-122.5,-44.7643966674805,0,0.766657674793381
-121.25,-44.7643966674805,0,0.764751977544476
-120,-44.7643966674805,0,0.76248304532631
-118.75,-44.7643966674805,0,0.769582675839127
-117.5,-44.7643966674805,0,0.73159298448084
-116.25,-44.7643966674805,0,0.667542748528379
-115,-44.7643966674805,0,0.643594098215962
-113.75,-44.7643966674805,0,0.625011855199516
-112.5,-44.7643966674805,0,0.609262970102645
-111.25,-44.7643966674805,0,0.613174142965746
-110,-44.7643966674805,0,0.6179200470325
-108.75,-44.7643966674805,0,0.619062526700342
-107.5,-44.7643966674805,0,0.597572039840802
-106.25,-44.7643966674805,0,0.583306514855439
-105,-44.7643966674805,0,0.55691117386407
-103.75,-44.7643966674805,0,0.483706151197799
-102.5,-44.7643966674805,0,0.428686796002589
-101.25,-44.7643966674805,0,0.422007694796259
-100,-44.7643966674805,0,0.41539252822874
-98.75,-44.7643966674805,0,0.411305474267996
-97.5,-44.7643966674805,0,0.382687857004883
-96.25,-44.7643966674805,0,0.341945325738798
-95,-44.7643966674805,0,0.327749124119853
-93.75,-44.7643966674805,0,0.288774651583676
-92.5,-44.7643966674805,0,0.241043532347931
-91.25,-44.7643966674805,0,0.198775747963598
-90,-44.7643966674805,0,0.170302757181407
-88.75,-44.7643966674805,0,0.129618876125368
-87.5,-44.7643966674805,0,0.118419814962656
-86.25,-44.7643966674805,0,0.0921691352183051
-85,-44.7643966674805,0,0.0368536086309346
-83.75,-44.7643966674805,0,0.00457864493210372
-82.5,-44.7643966674805,0,0.0139832599854474
-81.25,-44.7643966674805,0,0.02511007743955
-80,-44.7643966674805,0,-0.0426453777041273
-78.75,-44.7643966674805,0,-0.131918159045071
-77.5,-44.7643966674805,0,-0.171840699883131
-76.25,-44.7643966674805,0,-0.229474734977636
-75,-44.7643966674805,1,-0.274084077714679
-73.75,-44.7643966674805,1,0.224342059372141
-72.5,-44.7643966674805,1,1.51361715334573
-71.25,-44.7643966674805,1,2.63954807506607
-70,-44.7643966674805,1,3.06427659030157
-68.75,-44.7643966674805,1,2.76457735497524
-67.5,-44.7643966674805,1,2.09117539137048
-66.25,-44.7643966674805,1,1.06983973133065
-65,-44.7643966674805,1,0.167190854221877
-63.75,-44.7643966674805,0,-0.291617674446224
-62.5,-44.7643966674805,0,-0.460237514785263
-61.25,-44.7643966674805,0,-0.291415927458506
-60,-44.7643966674805,0,-0.053571525916322
-58.75,-44.7643966674805,0,0.257974634629042
-57.5,-44.7643966674805,0,0.995136294883201
-56.25,-44.7643966674805,0,1.7457672696255
-55,-44.7643966674805,0,2.0711733056896
-53.75,-44.7643966674805,0,2.28554705439253
-52.5,-44.7643966674805,0,2.39581070067974
-51.25,-44.7643966674805,0,2.3152685610844
-50,-44.7643966674805,0,2.1198411595171
-48.75,-44.7643966674805,0,1.90223806837083
-47.5,-44.7643966674805,0,1.5991056576543
-46.25,-44.7643966674805,0,1.40195421108906
-45,-44.7643966674805,0,1.31725280859067
-43.75,-44.7643966674805,0,1.27121948603755
-42.5,-44.7643966674805,0,1.22553455337998
-41.25,-44.7643966674805,0,1.17719648964841
-40,-44.7643966674805,0,1.3040670106775
-38.75,-44.7643966674805,0,1.51509213485598
-37.5,-44.7643966674805,0,1.62162831172375
-36.25,-44.7643966674805,0,1.61053820714559
-35,-44.7643966674805,0,1.54138849709945
-33.75,-44.7643966674805,0,1.59262093304765
-32.5,-44.7643966674805,0,1.58071431463944
-31.25,-44.7643966674805,0,1.63462480887045
-30,-44.7643966674805,0,1.60677103497614
-28.75,-44.7643966674805,0,1.49417264446856
-27.5,-44.7643966674805,0,1.54722455803263
